id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,fico_range_low,fico_range_high,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,last_fico_range_high,last_fico_range_low,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,revol_bal_joint,sec_app_fico_range_low,sec_app_fico_range_high,sec_app_earliest_cr_line,sec_app_inq_last_6mths,sec_app_mort_acc,sec_app_open_acc,sec_app_revol_util,sec_app_open_act_il,sec_app_num_rev_accts,sec_app_chargeoff_within_12_mths,sec_app_collections_12_mths_ex_med,sec_app_mths_since_last_major_derog,hardship_flag,hardship_type,hardship_reason,hardship_status,deferral_term,hardship_amount,hardship_start_date,hardship_end_date,payment_plan_start_date,hardship_length,hardship_dpd,hardship_loan_status,orig_projected_additional_accrued_interest,hardship_payoff_balance_amount,hardship_last_payment_amount,disbursement_method,debt_settlement_flag,debt_settlement_flag_date,settlement_status,settlement_date,settlement_amount,settlement_percentage,settlement_term
66480621,,24000.0,24000.0,24000.0, 60 months,15.41,576.14,D,D1,Renewals Specialist ,< 1 year,OWN,60000.0,Source Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=66480621,,credit_card,Credit card refinancing,109xx,NY,32.35,0.0,Sep-2002,710.0,714.0,2.0,,,10.0,0.0,7320.0,54.6,25.0,w,0.0,0.0,26176.3,26176.3,24000.0,2176.3,0.0,0.0,0.0,Jul-2016,22740.01,,Sep-2017,729.0,725.0,0.0,,1.0,Individual,,,,0.0,0.0,78915.0,2.0,5.0,1.0,2.0,3.0,71595.0,97.0,1.0,2.0,5709.0,85.0,13400.0,2.0,0.0,3.0,4.0,9864.0,6080.0,54.6,0.0,0.0,87.0,159.0,5.0,3.0,0.0,5.0,,1.0,,0.0,2.0,2.0,5.0,13.0,11.0,5.0,14.0,2.0,10.0,0.0,0.0,0.0,2.0,100.0,66.7,0.0,0.0,93299.0,78915.0,13400.0,79899.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
67399101,,14000.0,14000.0,14000.0, 60 months,8.38,286.43,B,B1,General Manger,4 years,MORTGAGE,70000.0,Not Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=67399101,,credit_card,Credit card refinancing,802xx,CO,17.61,0.0,May-2012,695.0,699.0,1.0,,,7.0,0.0,11138.0,60.2,8.0,w,0.0,0.0,15478.5105437167,15478.51,14000.0,1478.51,0.0,0.0,0.0,Apr-2017,11195.1,,Feb-2018,649.0,645.0,0.0,,1.0,Individual,,,,0.0,0.0,289566.0,0.0,2.0,0.0,2.0,15.0,19415.0,72.0,1.0,3.0,2664.0,67.0,18500.0,1.0,2.0,1.0,6.0,41367.0,2875.0,64.1,0.0,0.0,36.0,43.0,9.0,9.0,1.0,9.0,,2.0,,0.0,2.0,4.0,2.0,2.0,3.0,4.0,4.0,4.0,7.0,0.0,0.0,0.0,1.0,100.0,50.0,0.0,0.0,311094.0,30553.0,8000.0,27004.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
67479281,,18000.0,18000.0,18000.0, 60 months,16.55,443.01,D,D2,laborer,8 years,MORTGAGE,43000.0,Source Verified,Dec-2015,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=67479281,,debt_consolidation,Debt consolidation,179xx,PA,32.18,0.0,Dec-2004,685.0,689.0,1.0,,,20.0,0.0,38058.0,43.1,45.0,w,8029.01,8029.01,17260.84,17260.84,9970.99,7289.85,0.0,0.0,0.0,Mar-2019,443.01,Apr-2019,Mar-2019,729.0,725.0,0.0,,1.0,Individual,,,,0.0,0.0,183747.0,2.0,2.0,1.0,1.0,5.0,12946.0,79.0,2.0,5.0,3674.0,49.0,88200.0,0.0,9.0,2.0,7.0,10208.0,16011.0,45.2,0.0,0.0,103.0,132.0,6.0,5.0,2.0,15.0,,0.0,,0.0,6.0,10.0,7.0,16.0,7.0,17.0,36.0,10.0,20.0,0.0,0.0,0.0,3.0,100.0,42.9,0.0,0.0,240700.0,51004.0,29200.0,16500.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
67328621,,8000.0,8000.0,8000.0, 36 months,8.38,252.1,B,B1,trainer,8 years,RENT,32000.0,Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=67328621,,credit_card,Credit card refinancing,800xx,CO,21.23,0.0,Dec-1986,665.0,669.0,0.0,45.0,76.0,5.0,1.0,4069.0,63.6,8.0,w,0.0,0.0,8572.9523217648,8572.95,8000.0,572.95,0.0,0.0,0.0,Dec-2016,5807.3,,Mar-2019,709.0,705.0,0.0,,1.0,Individual,,,,0.0,0.0,47737.0,0.0,2.0,0.0,1.0,17.0,43668.0,67.0,0.0,0.0,3130.0,65.0,6400.0,0.0,0.0,0.0,1.0,9547.0,370.0,89.4,0.0,0.0,115.0,348.0,25.0,17.0,1.0,42.0,,,,0.0,1.0,2.0,1.0,1.0,3.0,3.0,4.0,2.0,5.0,0.0,0.0,0.0,0.0,85.7,100.0,1.0,0.0,51282.0,47737.0,3500.0,44882.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
67279266,,14000.0,14000.0,14000.0, 36 months,11.22,459.81,B,B5,Associate Director ,9 years,RENT,89000.0,Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=67279266,,debt_consolidation,Debt consolidation,113xx,NY,11.66,0.0,Jul-1998,670.0,674.0,0.0,69.0,25.0,5.0,1.0,12859.0,57.2,15.0,f,0.0,0.0,15397.9929675789,15397.99,14000.0,1397.99,0.0,0.0,0.0,Dec-2016,9504.66,,Oct-2017,679.0,675.0,0.0,69.0,1.0,Individual,,,,0.0,0.0,29222.0,1.0,1.0,1.0,2.0,6.0,16363.0,91.0,0.0,0.0,5563.0,72.0,22500.0,0.0,0.0,1.0,2.0,5844.0,9641.0,57.2,0.0,0.0,156.0,209.0,33.0,6.0,0.0,33.0,69.0,12.0,69.0,1.0,4.0,4.0,4.0,11.0,3.0,4.0,12.0,4.0,5.0,0.0,0.0,0.0,1.0,93.3,75.0,0.0,1.0,40500.0,29222.0,22500.0,18000.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
67418954,,18000.0,18000.0,18000.0, 60 months,15.41,432.11,D,D1,Analytics Consultant,7 years,RENT,68000.0,Source Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=67418954,,small_business,Business,782xx,TX,14.47,0.0,Oct-2006,675.0,679.0,1.0,,,21.0,0.0,30291.0,35.9,23.0,w,0.0,0.0,22868.208392930097,22868.21,18000.0,4868.21,0.0,0.0,0.0,Dec-2017,12968.2,,Jan-2018,714.0,710.0,0.0,,1.0,Individual,,,,0.0,0.0,37163.0,2.0,1.0,1.0,1.0,3.0,6872.0,100.0,3.0,6.0,3348.0,41.0,84300.0,4.0,0.0,6.0,7.0,1770.0,46638.0,36.9,0.0,0.0,3.0,110.0,6.0,3.0,0.0,6.0,,1.0,,0.0,15.0,17.0,16.0,17.0,1.0,20.0,22.0,18.0,21.0,0.0,0.0,0.0,4.0,100.0,0.0,0.0,0.0,91172.0,37163.0,73900.0,6872.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
67095369,,15000.0,15000.0,15000.0, 36 months,9.17,478.19,B,B2,Office Administrator/Controller,4 years,MORTGAGE,66000.0,Not Verified,Dec-2015,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=67095369,,debt_consolidation,Debt consolidation,320xx,FL,27.55,0.0,Aug-1989,710.0,714.0,1.0,,,17.0,0.0,24298.0,54.5,38.0,w,0.0,0.0,3332.05,3332.05,2604.05,728.0,0.0,0.0,0.0,Jul-2016,478.19,,Mar-2017,599.0,595.0,0.0,,1.0,Individual,,,,0.0,0.0,212721.0,2.0,4.0,1.0,1.0,2.0,32339.0,56.0,1.0,2.0,7949.0,55.0,44600.0,2.0,1.0,4.0,4.0,13295.0,17902.0,57.6,0.0,0.0,187.0,316.0,4.0,2.0,3.0,4.0,,3.0,,0.0,6.0,6.0,8.0,14.0,14.0,12.0,21.0,6.0,17.0,0.0,0.0,0.0,3.0,100.0,25.0,0.0,0.0,263432.0,56637.0,42200.0,57803.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
67358976,,25000.0,25000.0,25000.0, 36 months,8.38,787.8,B,B1,Partner,10+ years,MORTGAGE,650000.0,Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=67358976,,home_improvement,Home improvement,770xx,TX,6.46,0.0,Mar-1968,750.0,754.0,0.0,,47.0,15.0,1.0,24766.0,28.5,45.0,w,0.0,0.0,28204.5168089184,28204.52,25000.0,3204.52,0.0,0.0,0.0,Jun-2018,6175.22,,Mar-2019,814.0,810.0,0.0,,1.0,Individual,,,,0.0,0.0,421466.0,3.0,5.0,3.0,6.0,2.0,131475.0,77.0,0.0,1.0,11704.0,56.0,87000.0,8.0,1.0,7.0,8.0,28098.0,41734.0,37.2,0.0,0.0,132.0,573.0,19.0,2.0,4.0,47.0,,2.0,,0.0,6.0,6.0,6.0,11.0,25.0,9.0,16.0,6.0,15.0,0.0,0.0,0.0,3.0,100.0,0.0,0.0,1.0,538291.0,156241.0,66500.0,157714.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
67438123,,21000.0,21000.0,20950.0, 36 months,9.17,669.46,B,B2,Engineer,4 years,RENT,81000.0,Not Verified,Dec-2015,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=67438123,,debt_consolidation,Debt consolidation,283xx,NC,15.67,0.0,Jun-1990,660.0,664.0,0.0,,62.0,14.0,1.0,19389.0,48.8,33.0,w,0.0,0.0,6278.72,6263.77,1538.65,507.17,0.0,4232.9,761.922,Apr-2016,669.46,,Oct-2016,569.0,565.0,0.0,,1.0,Individual,,,,0.0,0.0,57389.0,1.0,2.0,1.0,2.0,3.0,38000.0,89.0,1.0,2.0,7289.0,70.0,39700.0,3.0,0.0,4.0,4.0,4415.0,10823.0,53.3,0.0,0.0,102.0,306.0,7.0,3.0,4.0,7.0,,3.0,,0.0,3.0,9.0,4.0,10.0,3.0,12.0,26.0,9.0,14.0,0.0,0.0,0.0,2.0,100.0,0.0,1.0,0.0,82627.0,57389.0,23200.0,42927.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
67308851,,15000.0,15000.0,15000.0, 36 months,5.32,451.73,A,A1,Regional Sales Manager ,1 year,RENT,85000.0,Not Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=67308851,,debt_consolidation,Debt consolidation,282xx,NC,9.05,0.0,May-2003,710.0,714.0,1.0,40.0,,11.0,0.0,1142.0,2.3,33.0,w,0.0,0.0,16209.5263304192,16209.53,15000.0,1209.53,0.0,0.0,0.0,Nov-2018,277.32,,Mar-2019,764.0,760.0,0.0,75.0,1.0,Individual,,,,0.0,0.0,11634.0,3.0,1.0,0.0,1.0,14.0,10492.0,53.0,4.0,6.0,366.0,17.0,50300.0,0.0,1.0,3.0,7.0,1163.0,41534.0,0.9,0.0,0.0,141.0,151.0,1.0,1.0,3.0,1.0,40.0,1.0,40.0,0.0,1.0,2.0,5.0,16.0,4.0,10.0,26.0,2.0,11.0,0.0,0.0,0.0,4.0,96.8,0.0,0.0,0.0,70300.0,11634.0,41900.0,20000.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
67449071,,18350.0,18350.0,18350.0, 60 months,18.49,470.88,E,E2,Program Chair,3 years,MORTGAGE,51000.0,Verified,Dec-2015,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=67449071,,debt_consolidation,Debt consolidation,462xx,IN,23.67,0.0,Mar-2005,675.0,679.0,0.0,,5.0,23.0,1.0,4637.0,40.7,28.0,w,8396.99,8396.99,18326.62,18326.62,9953.01,8373.61,0.0,0.0,0.0,Mar-2019,470.88,Apr-2019,Jan-2019,649.0,645.0,0.0,,1.0,Individual,,,,0.0,350.0,254211.0,0.0,18.0,2.0,5.0,7.0,153497.0,99.0,0.0,1.0,3574.0,94.0,11400.0,2.0,1.0,3.0,6.0,11053.0,63.0,98.7,0.0,0.0,129.0,41.0,20.0,7.0,1.0,38.0,,7.0,,4.0,2.0,2.0,2.0,2.0,23.0,4.0,4.0,2.0,23.0,0.0,0.0,0.0,2.0,85.7,100.0,0.0,1.0,268169.0,158134.0,4700.0,156769.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
67298752,,7000.0,7000.0,7000.0, 36 months,12.59,234.48,C,C2,certify nursing assistant,10+ years,OWN,27000.0,Not Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=67298752,,debt_consolidation,Debt consolidation,174xx,PA,38.65,0.0,Oct-1997,705.0,709.0,1.0,,,15.0,0.0,12052.0,42.3,31.0,w,0.0,0.0,7329.24,7329.24,7000.0,329.24,0.0,0.0,0.0,May-2016,55.47,,Oct-2018,759.0,755.0,0.0,,1.0,Individual,,,,0.0,0.0,20253.0,1.0,2.0,0.0,0.0,27.0,8201.0,42.0,2.0,2.0,2273.0,42.0,28500.0,1.0,7.0,4.0,2.0,1447.0,7340.0,37.8,0.0,0.0,180.0,218.0,2.0,2.0,1.0,2.0,,0.0,,0.0,3.0,7.0,5.0,10.0,6.0,13.0,23.0,8.0,15.0,0.0,0.0,0.0,2.0,100.0,40.0,0.0,0.0,48033.0,20253.0,11800.0,19533.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
67306709,,10000.0,10000.0,10000.0, 36 months,8.38,315.12,B,B1,Counselpr,10+ years,MORTGAGE,60000.0,Not Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=67306709,,credit_card,Credit card refinancing,305xx,GA,36.04,0.0,May-1986,735.0,739.0,0.0,,,9.0,0.0,31863.0,51.8,21.0,w,0.0,0.0,10826.4798864848,10826.48,10000.0,826.48,0.0,0.0,0.0,May-2017,289.22,,Mar-2019,709.0,705.0,0.0,,1.0,Individual,,,,0.0,64.0,242702.0,0.0,2.0,2.0,2.0,10.0,38363.0,72.0,0.0,0.0,15111.0,61.0,61500.0,0.0,0.0,1.0,2.0,26967.0,29637.0,51.8,0.0,0.0,110.0,355.0,96.0,10.0,7.0,96.0,,10.0,,0.0,3.0,3.0,5.0,6.0,5.0,5.0,9.0,3.0,9.0,0.0,0.0,0.0,2.0,100.0,20.0,0.0,0.0,299414.0,70226.0,61500.0,53057.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
67419001,,5000.0,5000.0,5000.0, 36 months,10.64,162.85,B,B4,Lead Mgmt. Analyst,10+ years,RENT,118000.0,Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=67419001,,debt_consolidation,Debt consolidation,207xx,MD,13.46,0.0,Jul-1998,715.0,719.0,0.0,,,5.0,0.0,4772.0,99.4,12.0,w,0.0,0.0,5864.2411523111,5864.24,5000.0,864.24,0.0,0.0,0.0,Jan-2019,167.59,,Mar-2019,644.0,640.0,0.0,,1.0,Individual,,,,0.0,0.0,62219.0,1.0,4.0,2.0,4.0,1.0,57447.0,84.0,0.0,0.0,4772.0,85.0,4800.0,2.0,2.0,0.0,4.0,12444.0,28.0,99.4,0.0,0.0,209.0,104.0,52.0,1.0,0.0,52.0,,14.0,,0.0,1.0,1.0,1.0,1.0,9.0,1.0,3.0,1.0,5.0,0.0,0.0,0.0,2.0,100.0,100.0,0.0,0.0,73588.0,62219.0,4800.0,68788.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
67249007,,14000.0,14000.0,14000.0, 60 months,10.64,301.89,B,B4,Sr Human Subjects Research Coordinator,4 years,RENT,49200.0,Source Verified,Dec-2015,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=67249007,,credit_card,Credit card refinancing,146xx,NY,15.93,0.0,Sep-1995,700.0,704.0,1.0,50.0,,9.0,0.0,9626.0,47.9,31.0,w,5686.99,5686.99,11827.16,11827.16,8313.01,3514.15,0.0,0.0,0.0,Mar-2019,301.89,Apr-2019,Mar-2019,684.0,680.0,0.0,50.0,1.0,Individual,,,,0.0,0.0,70752.0,1.0,2.0,0.0,0.0,44.0,61126.0,7.0,1.0,1.0,5856.0,32.0,20100.0,0.0,1.0,2.0,1.0,7861.0,2473.0,74.8,0.0,0.0,243.0,160.0,1.0,1.0,0.0,1.0,,1.0,50.0,1.0,3.0,6.0,3.0,4.0,16.0,7.0,15.0,6.0,9.0,0.0,0.0,0.0,1.0,93.5,66.7,0.0,0.0,94485.0,70752.0,9800.0,74385.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
67287209,,12000.0,12000.0,12000.0, 36 months,8.38,378.15,B,B1,Assistant Principal,2 years,MORTGAGE,125000.0,Not Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=67287209,,debt_consolidation,Debt consolidation,553xx,MN,8.2,1.0,Sep-2000,670.0,674.0,0.0,12.0,101.0,10.0,1.0,10556.0,43.4,28.0,w,0.0,0.0,13601.9671775031,13601.97,12000.0,1601.97,0.0,0.0,0.0,Dec-2018,377.89,,Mar-2019,709.0,705.0,0.0,12.0,1.0,Individual,,,,0.0,0.0,400932.0,2.0,2.0,1.0,1.0,4.0,59297.0,97.0,1.0,3.0,3998.0,64.0,24300.0,3.0,1.0,3.0,5.0,40093.0,7278.0,50.8,0.0,0.0,152.0,183.0,6.0,4.0,4.0,6.0,,4.0,,0.0,3.0,5.0,5.0,7.0,15.0,7.0,9.0,5.0,10.0,0.0,0.0,1.0,2.0,96.4,0.0,1.0,0.0,416831.0,69853.0,14800.0,55281.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
65743902,,12000.0,12000.0,12000.0, 36 months,11.22,394.12,B,B5,RN,4 years,RENT,50000.0,Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=65743902,,credit_card,Credit card refinancing,441xx,OH,27.21,0.0,Jun-2006,670.0,674.0,0.0,,,19.0,0.0,18369.0,75.3,34.0,w,0.0,0.0,13782.9736167272,13782.97,12000.0,1782.97,0.0,0.0,0.0,Oct-2017,3013.93,,Oct-2017,689.0,685.0,0.0,,1.0,Individual,,,,0.0,0.0,79424.0,0.0,12.0,0.0,1.0,15.0,61055.0,95.0,1.0,3.0,8454.0,89.0,24400.0,2.0,1.0,0.0,4.0,4412.0,1522.0,91.4,0.0,0.0,87.0,114.0,9.0,9.0,0.0,9.0,,15.0,,0.0,3.0,5.0,4.0,6.0,25.0,7.0,9.0,5.0,19.0,0.0,0.0,0.0,1.0,100.0,75.0,0.0,0.0,88835.0,79424.0,17700.0,64435.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
67358835,,10500.0,10500.0,10500.0, 60 months,15.41,252.06,D,D1,Managing Director,2 years,RENT,150000.0,Verified,Dec-2015,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=67358835,,debt_consolidation,Debt consolidation,217xx,MD,17.75,1.0,May-1993,660.0,664.0,1.0,7.0,,12.0,0.0,10513.0,86.2,38.0,w,4613.81,4613.81,9812.36,9812.36,5886.19,3926.17,0.0,0.0,0.0,Mar-2019,252.06,Apr-2019,Mar-2019,659.0,655.0,0.0,33.0,1.0,Individual,,,,0.0,0.0,70647.0,2.0,5.0,8.0,14.0,1.0,60134.0,91.0,1.0,3.0,5598.0,90.0,12200.0,2.0,2.0,2.0,17.0,7065.0,1282.0,81.4,0.0,0.0,102.0,271.0,7.0,1.0,8.0,14.0,33.0,3.0,7.0,1.0,2.0,3.0,2.0,4.0,18.0,5.0,11.0,3.0,12.0,0.0,0.0,0.0,9.0,85.3,50.0,0.0,0.0,75303.0,70647.0,6900.0,63103.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
67418174,,8000.0,8000.0,8000.0, 36 months,10.64,260.55,B,B4,,,RENT,21480.0,Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=67418174,,credit_card,Credit card refinancing,617xx,IL,24.64,0.0,Sep-2005,705.0,709.0,1.0,,,5.0,0.0,6159.0,52.6,11.0,f,0.0,0.0,8368.3300000005,8368.33,8000.0,368.33,0.0,0.0,0.0,May-2016,7330.86,,Mar-2019,664.0,660.0,0.0,,1.0,Individual,,,,0.0,0.0,15115.0,1.0,1.0,0.0,1.0,22.0,8956.0,68.0,1.0,3.0,5281.0,61.0,11700.0,0.0,0.0,1.0,4.0,3023.0,4053.0,59.9,0.0,0.0,123.0,118.0,2.0,2.0,0.0,2.0,,2.0,,0.0,3.0,4.0,3.0,3.0,6.0,4.0,5.0,4.0,5.0,0.0,0.0,0.0,1.0,100.0,33.3,0.0,0.0,24929.0,15115.0,10100.0,13229.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
67468612,,11000.0,11000.0,11000.0, 36 months,13.67,374.2,C,C4,Patient Financial Services ,1 year,RENT,30000.0,Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=67468612,,debt_consolidation,Debt consolidation,627xx,IL,39.76,0.0,Jan-2005,665.0,669.0,1.0,66.0,,7.0,0.0,11541.0,64.8,19.0,w,0.0,0.0,13393.020108087,13393.02,11000.0,2393.02,0.0,0.0,0.0,Aug-2018,486.18,,Nov-2018,669.0,665.0,0.0,,1.0,Individual,,,,0.0,50.0,34204.0,2.0,3.0,3.0,5.0,3.0,22663.0,91.0,1.0,2.0,4374.0,80.0,17800.0,4.0,0.0,2.0,7.0,4886.0,6259.0,64.8,0.0,0.0,131.0,123.0,7.0,3.0,0.0,7.0,66.0,3.0,66.0,0.0,4.0,4.0,4.0,5.0,14.0,4.0,5.0,4.0,7.0,0.0,0.0,0.0,4.0,94.7,50.0,0.0,0.0,42784.0,34204.0,17800.0,24984.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
67479227,,26900.0,26900.0,26900.0, 60 months,19.99,712.54,E,E4,Loan officer,1 year,MORTGAGE,105000.0,Source Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=67479227,,debt_consolidation,Debt consolidation,300xx,GA,11.33,0.0,Apr-2003,665.0,669.0,2.0,57.0,51.0,14.0,1.0,9554.0,38.8,37.0,w,0.0,0.0,36626.7899542429,36626.79,26900.0,9726.79,0.0,0.0,0.0,Feb-2018,18599.23,,Mar-2019,699.0,695.0,0.0,57.0,1.0,Individual,,,,0.0,0.0,23575.0,0.0,1.0,0.0,1.0,13.0,14021.0,64.0,1.0,7.0,3455.0,51.0,24600.0,1.0,0.0,6.0,8.0,1684.0,3990.0,60.5,0.0,0.0,135.0,152.0,8.0,8.0,3.0,26.0,71.0,2.0,57.0,3.0,4.0,8.0,4.0,14.0,7.0,13.0,27.0,8.0,14.0,0.0,0.0,0.0,1.0,86.2,25.0,1.0,0.0,46545.0,23575.0,10100.0,21945.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
67449066,,7000.0,7000.0,7000.0, 36 months,14.48,240.88,C,C5,Billing Supervisor,8 years,RENT,60422.0,Source Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=67449066,,credit_card,Credit card refinancing,874xx,NM,37.4,0.0,Jan-2003,665.0,669.0,4.0,62.0,76.0,19.0,1.0,11455.0,42.7,31.0,w,0.0,0.0,8630.1103068481,8630.11,7000.0,1630.11,0.0,0.0,0.0,Jul-2018,1414.97,,Mar-2019,699.0,695.0,1.0,,1.0,Individual,,,,0.0,657.0,94272.0,3.0,4.0,4.0,9.0,1.0,82817.0,95.0,2.0,8.0,3591.0,75.0,26800.0,11.0,6.0,10.0,17.0,5545.0,4006.0,65.5,0.0,0.0,147.0,155.0,2.0,1.0,1.0,16.0,,1.0,,0.0,3.0,9.0,4.0,6.0,12.0,15.0,18.0,9.0,19.0,0.0,0.0,0.0,6.0,96.4,33.3,1.0,0.0,111632.0,94272.0,11600.0,84832.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
67329467,,7200.0,7200.0,7200.0, 36 months,7.89,225.26,A,A5,Instructor,3 years,MORTGAGE,40000.0,Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=67329467,,debt_consolidation,Debt consolidation,956xx,CA,23.5,0.0,Mar-1985,750.0,754.0,0.0,66.0,,16.0,0.0,13273.0,29.4,25.0,w,0.0,0.0,7409.78,7409.78,7200.0,209.78,0.0,0.0,0.0,May-2016,6729.27,,May-2016,779.0,775.0,0.0,68.0,1.0,Individual,,,,0.0,0.0,177304.0,0.0,1.0,0.0,1.0,14.0,8329.0,69.0,0.0,4.0,3863.0,38.0,45100.0,0.0,0.0,2.0,5.0,11082.0,13213.0,49.4,0.0,0.0,14.0,369.0,23.0,14.0,3.0,23.0,68.0,8.0,68.0,1.0,5.0,7.0,5.0,12.0,1.0,13.0,21.0,7.0,16.0,0.0,0.0,0.0,0.0,92.0,60.0,0.0,0.0,244815.0,21602.0,26100.0,12000.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
